category	id	price	product_id	ranking	text	lang
Посудомоечные машины	22473737	20999	18969804	5	"Це вже моя друга посудомийна машина Bosch, попередня була 45-ка. Дуже гарна модель, зручна у використанні. Це той випадок коли розумієш за що платиш гроші.
Достоинства:якісно миє, тихо працює, великий вибір функцій, зручне відділення для столових приборів, економне витрачання води і т.і.
Недостатки:немає"	uk
Посудомоечные машины	24539263	11499	12659761	4	"Переїжджали на нову квартиру вирішили себе побалувати. Зручна за розмірами та реально багато місця для посуди. Економить мій час, а функція скоросного миття економить ще й воду.
Я з чоловіком задоволена вибором
Достоинства:ціна, якість, швидка доставка
Недостатки:-"	uk
Посудомоечные машины	15771819	8499	5318702	5	Все ок! Дружина рада!!! Недостатків поки що не зауважив.	uk
Посудомоечные машины	22164073	8798	10269410	4	"якщо детальніше, то можу зауважити: 1. миє значно краще (якісніше), ніж та що була в нас до цього - канді модель 2010 р виробництва (можливо технології в посудомийках зробили крок вперед може ще щось) Сушить так само - на 4 з 5. Тобто крапельки води подекуди є, але загалом посуд сухий, чистий без розводів нальоту та ін. Я не знаю чим відрізняється техніка що втричі дорожче - але я б не погодився доплачувати (використовую ліберті уже 5 місяців - то вже зважив). 
Все таки покращити модель можна було б: на верхній полиці (для ложок і виделок) трішки довші кріплення - бо іноді ложка звалюється і потім в ній вода. - треба кожну ложку ретельно закріпити (ну просто поставити як слід) - а діти іноді цього не роблять. 
якби трішки покращити програмування - скажімо ніколи в житті не робив відстрочку старту (ні на посудомийці ні на пралці) більш, ніж на 6 годин. На 9 і 12 годин вони точно не потрібні (???). а от на 1 годину і на 2 години іноді треба а є тільки на 3, 6, 9 і 12. 
Також не завадила б функція холодного ополіскування (таки під час тої ж відстрочки старту) . 
Це те що не зробило б техніку дорожчою , то ж... шкода що не так. 
Загалом - машинка 100% краща за канді що була раніше інші я не пробував але відгуки чув несхвальні і про дорогі і дуже дорогі прилади - тож цим екземпляром на 100% задоволений і рекомендую.
Достоинства:Миє посуд чудово. Матеріали нормальні.
Недостатки:Сушить на 4 з 5. Шумить трішки, але не більше, ніж інші, які я бачив/чув ."	uk
Посудомоечные машины	17412728	8798	10269410	4	"Придбала пів року тому , товаром дуже задоволена завжди виручає коли потрібно перемити велику кількість посуду . Зручність в тому, що моя посудимийка має функцію половинного завантаження це дає змогу завантажити меньше посуду . Дуже гарно вимиває скляний та фарфоровий посуд ,має три лотки для великого , середнього та дрібного посуду .
Достоинства:Зручна панель управління , світлові індикатори режимів програмування, є EKO режим.
Недостатки:відсутність підключення до гарячої води"	uk
Посудомоечные машины	26247663	9499	12612028	5	Чудова посудомийна машина. Посуд після миття скрипить та блищить. Користуємося таблетками, додатково засипали сіль. Доставили швидко, дякуємо розетці.	uk
Посудомоечные машины	21577563	9499	12612028	4	"Свою функцію виконує на 5, тут без претензій, але по якості металу не скажеш що то німець, сильно економили для нашого ринку, всі потрібні функції присутні, не бачу сенсу в дисплеях і т.п., миє якісно при умові нормальних миючих засобів - все блищить,ще умова - все правильно розташувати. Не дуже шумна, але й не тихоня, як пишуть інші у своїх відгуках ( у мене квартира-студія 1-но кімнатна, на нічь не поставиш,пралку ставлю,але вона у ванній). Встановив самостійно, головна проблема була - це викрутити ніжки,був мокрий,проклинав виробників, ледве видовбав різними методами. Ще проблема - неможу відключити потребу в ополіскувачі ( користуюсь таблетками), дію чітко по інструкції ( ця функція передбачена) - результату нема, прийшлось залити, видно є змова Боша та виробників миючих засобів, а це вже не законно - що на це скажете панове представники? У мене є кавомашина німецька, яка вироблена для свого ринку, я її ледве піднімаю, а це такий собі маркетинговий хід, але працює, миє, доступна, що ще треба.
Достоинства:Виконує свої функції на 100%. Компактна. Проста в користуванні.
Недостатки:Сильно розхвалена. Ніжки викрутити дуже важко, особливо коли ти один.Неможливо відключити потребу в ополіскувачі."	uk
Посудомоечные машины	22898913	10999	22223153	5	"Моя перша посудомийна машина!
Придбали і встановили в кінці вересня. Сім""я: 2 дорослих + 2 дітей. Вже 2 місяці використовуємо. Спочатку щодня, зараз 1 раз на два дні. Майже не миємо великогабаритний посуд в посудомийці в цілях економії. Використовуємо окремо порошок, сіль та ополіскувач. Миємо в стандартному режимі - зауважень до миття практично немає. Часу з""явилося більше! Для тих, хто ще вагається: ""якщо можете собі такий апарат дозволити - час купувати.""
Питання до представника виробника: 1. якщо я правильно зрозумів - на підлогу повинен проектуватися час, який залишився до кінця процесу миття. Видно тільки червону яскраву пляму. Це і є індикація, чи можна якось налаштувати проекцію? 2. На п""ятому режимі споживання солі за 2 місяці (45-50 мийок) використали 6 кг солі. Це нормально? Чи трохи забагато, навіть при високій жорсткості води?
Питання до Розетки: на гарантійному талоні стоять штампи, що засвідчують гарантійне обслуговування в Києві. А як щодо інших міст, зокрема, в Тернополі?
Достоинства:Гарно миє, звільняє час, полегшує життя, відпрацьовує витрачені кошти
Недостатки:Немає індикації часу на підлозі, велике споживання солі, порівняно з аналогами, питання щодо сервісу"	uk
Посудомоечные машины	24195937	19199	18990356	5	"Siemens є siemens
Достоинства:Корисний функціонал, миє класно, загружається з третім коробом ну дуде багато посуду
Недостатки:Ціна"	uk
Посудомоечные машины	7099687	11699	367165	4	"Користуюсь машиною вже 2 місяці. В нас сім""я з 4 чоловік, переважно завжди повне завантаження. Іноді навіть не все поміщається. Тому, якщо дозволяє місце на кухні, раджу брати 60 см ширини, не менше. Зручно, що є половинне завантаження. Працює доволі тихо, є спеціальна програма для нічного миття - не заважає спати. Однак, посуд завантажую раз на добу (ввечері), тому включаю переважно на інтенсивному циклі, бо на інших вранішні засохлі залишки можуть не повністю відмитися. Не маю з чим порівнювати, це в мене перша посудомийка, але, здається, полички могли б бути дещо зручнішими для розміщення посуду.
Достоинства:половинне завантаження; на інтенсивному циклі відмиває все, навіть дуже застаріле; досить тихо працює.
Недостатки:Якщо мити деко з духовки, то в корзині більше нічого не поміщається"	uk
Посудомоечные машины	23753137	9499	24395728	5	"подарували батьки на річницю весілля. слава богу ніша для вбудовування у нас була предусмотрена)) працює мойка надзвичайно тихенько. загружаю повністю і можу лягти спати. руками так ніколи не віддраєш каструлі, а про келихи нема шо й балакати. нема протікань ніяких.
Достоинства:чудово миє посуд"	uk
Посудомоечные машины	22504625	9499	24395728	5	"Посудомийна машина просто супер миє чудово, головне правильно розмістити посуд, води бере мало. Не дуже шумить.Закинув посуд і чекай поки помиє. Приємним подарунок була соковижималка від фірми виробника яка йшла в коплекті. Покупкою дружина довольна. Давно потрібно було купити цей пристрій. Рекомендую до покупки
Достоинства:Миття, малошумна, велика вмісткість.
Недостатки:Поки не має."	uk
Посудомоечные машины	23866977	11699	24400369	5	купили в магазині. консультанти все докладно розповіли. Роботою мийки неймовірно задоволена. працює напрочуд тихо і ефективно. дуже чисто відмиває порцелянові стакани.	uk
Посудомоечные машины	22037929	10799	24400677	5	"Чоловік подарував нещодавно. Посуд миє якісно, на бокалах розводів не лишається. Шум ледь чутний тільки коли вода набирається. Подобається, що є окрема корзина для вилок і ложок, так надійніше, що посуд не поб’ється. На замочування завжди ставлю, коли мию каструлі.
Достоинства:Гарно замочує, видмиває та полоще посуд. Не лишається розводів
Недостатки:Не виявила поки що"	uk
Аксессуары к КБТ	19941062	289	703119	4	"Це другі підставки цієї фірми (попередні куплені два роки тому). Ці купував для пральної машинки батькам. Машинка перестала їздити по плитці у ванній кімнаті, але досить сильна вібрація залишилася. Аналогічна пралка (Whirpool із вертикальною загрузкою) у моїй ванній на підставках, куплених два роки тому, не їздить і не створює жодної вібрації навіть при 1000 оборотів...
Достоинства:Позбавляють ковзання пральної машинки.
Недостатки:Неповністю виконують свою функцію... машинка перестала їздити по плитці у ванній кімнаті, але досить сильна вібрація залишилася."	uk
Аксессуары к КБТ	11126594	289	703119	5	супер	uk
Аксессуары к КБТ	7588642	289	703119	5	"Супер штучки
Достоинства:Супер машинка як вкопана стоіть навіть на 1200 обертів нерухома від вібраціі. Рекомендую
Недостатки:Не знайшла"	uk
Аксессуары к КБТ	18079094	104	1630617	5	"Придбав ці підставки спробувати. Поставив під морозильну камеру - підійшли, все гаразд. Вироблені в Україні, м.Ужгород. Матеріал, на мою думку, якісний. Трохи гнучкі. Додаю відео своєї розпаковки....
#мояраспаковка
Достоинства:Добре лежать на підлозі
Недостатки:Не виявив"	uk
Аксессуары к КБТ	7680242	104	1630617	4	"дуже рада, що придбала ці підставки! машинка не рухається та не шумить.
Достоинства:шуму практично нема"	uk
Аксессуары к КБТ	13745834	104	1630622	5	"корисна покупка
Достоинства:зменшує вібрацію
Недостатки:не щільно прилягає до ніжок машинки, важко рівно поставити на них машинку"	uk
Аксессуары к КБТ	9530380	104	1630622	4	Хороша штука. Купував для старої пралки, під нову теж поставив, а то буває тоже хоче ускакати)))	uk
Аксессуары к КБТ	8514946	104	1630622	5	Пральній машинці допомогло!	uk
Аксессуары к КБТ	23561241	129	213596	5	Хотів купити антивібраційний килимок, випадково побачив ці підставки. Як тільки поставив на них пралку - одразу припинився стукіт і ходіння пралки по кахлю ванної кімнати. Проблема була вирішена просто і недорого(килимок коштував би вдвічі дорожче).	uk
Аксессуары к КБТ	27026456	129	213596	5	"На всі 100% виконує свої фунції.
Пралка перестала ""мандрувати"" по ванній кімнаті)))
Достоинства:Якісна
Недостатки:Не виявлено"	uk
Аксессуары к КБТ	26985968	129	213596	5	"те що машинка стоїть як вкопана це факт-чи менше шуму-незамітив
Достоинства:свої функції виконує
Недостатки:поки не виявив"	uk
Аксессуары к КБТ	26734322	129	213596	5	"Повністю вирішили проблему тремтіння та шуму пральної машини. Дуже задоволені.
Недостатки:Поки не знайшли"	uk
Аксессуары к КБТ	26438871	129	213596	4	"Товаром задоволена, купила разом з пральною машиною GORENJE W 72Y2/R + бак, думаю заказати ще для холодильника.
Достоинства:Функції виконує
Недостатки:Немає"	uk
Аксессуары к КБТ	25601639	129	213596	5	"Як тільки отримав одразу встановив. Круто. Пральна машина стоїть як укопана,до цього жила своїм життям. Був страшний гуркіт пі час віджиму,а з цими підставками просто люкс.
Достоинства:Універсальність,виправдання своєї назви.
Недостатки:Відсутні."	uk
Аксессуары к КБТ	24974063	129	213596	5	"Купив, вирівняв машину, підставив. Висота підставок близько 1,5см. Машина при відтисканні трішки більше коливається але працює тихіше. Без них гуркіт був страшний, відтискання дружина ставила тільки на 700, інакше пралка починала собі рухатись. Зараз на 1200 і стоїть на місці - на дерев'яній підлозі! :)
Достоинства:якість
Недостатки:не має"	uk
Аксессуары к КБТ	24105993	129	213596	4	"Рекомендую
Достоинства:Набагато тихіше працює машина-автомат
Недостатки:Немає"	uk
Аксессуары к КБТ	23219449	129	213596	5	"Дуже добре гасять вібрацію. Навіть не очікував.
Достоинства:Все Ок!
Недостатки:немає"	uk
Аксессуары к КБТ	21993529	129	213596	5	Хороші підставки для пралки, замовляю вже третій комплект.	uk
Аксессуары к КБТ	21719849	129	213596	5	Вони варті того	uk
Аксессуары к КБТ	20457783	129	213596	5	супер!!!!	uk
Аксессуары к КБТ	19606832	129	213596	5	"На новій пральній цілком виправдовує своє призначення, а якщо стара з непрацюючими амортизаторами то навряд.
Достоинства:Збільшує просвіт, що покращує вентиляцію від вологи.
Недостатки:Не можливо закріпити до ніжок"	uk
Аксессуары к КБТ	19281612	129	213596	5	"нековзають машина тихше працює беріть в комплекті з економите :)))
Достоинства:під любий розмір ніжок
Недостатки:не виявлено"	uk
Аксессуары к КБТ	20790980	129	13246828	3	Супер, але має сильний запах резини	uk
Аксессуары к КБТ	14944582	1766	230259	5	Прекрасна штука. Брав для з'єднання пральної машинки та сушильного автомату. Легко витягується, дуже допомагає. Гарно тримає обидва апарата разом.	uk
Аксессуары к КБТ	21644153	299	699884	2	"Із запахом справляється. 
На упаковці написано, що зроблено в Німеччині. Але штрих-код ""46"". Знала б, не купувала б"	uk
Духовые шкафы	15282976	7499	1140680	5	"я щаслива!
Достоинства:така крута річ, що я сліпну від сяйва її чистої кльовості!
Недостатки:не розказує нові рецепти, нема виходу в інтернет і відкритий космос"	uk
Духовые шкафы	27199080	7499	1140680	5	"Гарна духовка. Не забувайте серветки, щоб витирати поверхню від відбитків
Достоинства:Якість \ціна.
Недостатки:Поки не виявив"	uk
Духовые шкафы	26017255	7499	1140680	5	Супер! Супер! Супер!	uk
Духовые шкафы	24786023	7499	1140680	5	"Користуюсь 1 місяць. Претензії відсутні.
Достоинства:Відмінне співвідношення ціна-якість
Недостатки:Відсутні"	uk
Духовые шкафы	22743505	7499	1140680	4	Як замовити відстрочку?	uk
Духовые шкафы	22654697	7499	1140680	5	"Скажіть будь-ласка чи відображається задана температура на табло?
Недостатки:Еще не купила"	uk
Духовые шкафы	22576601	7499	1140680	5	"Купили більше року назад цю шафу. Дружина випікає абсолютно усе без виключень в цій шафі. Вартує своїх грошей.
Достоинства:Дуже зручна, все гарно працює і чудово випікає. Є таймер з налаштуваннями.
Недостатки:Коли щось капне і пригорить на самій шафі всередині, то дуже важко відмити будь-якими засобами."	uk
Духовые шкафы	22053897	7499	1140680	5	"Гарна піч! За майже 2 місяці використання все ОК!
Достоинства:Гарна піч! За майже 2 місяці використання все ОК!
Недостатки:Відсутні"	uk
Духовые шкафы	21328433	7499	1140680	5	Довго вибирала модель і зупинилась на цій. Випікає рівномірно. Загалом я задоволена.	uk
Духовые шкафы	20903729	7499	1140680	5	Я духовкою задоволена, є таймер, є сигнал, є багато режимів. Легко миється, але все ж, я пізно дізналась, що є самоочищуючі моделі. Досить непогані дечка в комплекті, гарний дизайн. У нас нічого не заїдає.	uk
Духовые шкафы	19854318	7499	1140680	2	"Розчарована .
Достоинства:Дверка
Недостатки:Надзвичайно важко витягувати і вставляти як решітку так і дечки, просто незручно: скрипить ,аж на нерви діє.Думаю повертати . Це вже 3 духовка : мала Balay , zanussi , була задоволена .Чесно , такої незручності від Bosch не чекала ."	uk
Духовые шкафы	18289043	7499	1140680	5	все швидко,чітко і професійно.Духовкою задоволена	uk
Духовые шкафы	17800177	7499	1140680	4	"в цілому- хороша духовка, з основними функціями справляється добре, пропікає рівномірно.
Достоинства:ціна-якість, гарний вигляд
Недостатки:алюмінієвий противень клинить на направляючих. звуковий сигнал не вимикається"	uk
Духовые шкафы	17177960	7499	1140680	4	"клас енергоефективності A (без плюса).
документація роздрукована на простому лазерному чб принтері.
вид має достатньо бюджетний.
регулятори не утоплюються - дітям забава.
духовка ще не підключена - по роботі нічого не скажу"	uk
Духовые шкафы	15876077	7499	1140680	5	"Чудова духовка! Випікає рівномірно,нічого не підгорає.Все продумано і якісно зроблено. Дуже задоволена покупкою!
Достоинства:рівномірно випікає, різні програми, гарне освітлення духовки дозволяє бачити весь процес не відкриваючи духовку,таймер
Недостатки:немає"	uk
Духовые шкафы	13923214	7499	1140680	4	Добрий вечір! Чий виробник ???	uk
Духовые шкафы	12937985	7499	1140680	5	"Легко вмонтовувати, стильний дизайн.
Достоинства:Насамперед хочу подякувати Розетці, за швидкий і якісний сервіс, постійне сповіщення про доставку, дуже зручно! Щодо самої духовки, то тут дуже влучно буде вислів як ідеальне співвідношення ціни і якості!
Недостатки:поки не замітила"	uk
Духовые шкафы	12827021	7499	1140680	4	Доброго часу, стерлися написи на духовій шафі, чи є варіанти відновлення?	uk
Духовые шкафы	12027688	7499	1140680	5	"Товар дійсно чудовий. Спасибі за акцію. Розетка тримає марку довгий час.
Достоинства:Дизайн, функціональність.
Недостатки:Пока все влаштовує."	uk
Духовые шкафы	11079173	7499	1140680	5	"Духовка просто супер!!!! Готую різні страви одночасно. Випічка кондитерських виробів просто неймовірна. А м""ясо ммммм...пальчики оближеш!!!!!!!
Достоинства:Місткість. Якість випічки. Легка в монтуванні."	uk
Духовые шкафы	10730673	7499	1140680	5	"дуже задоволений
Достоинства:дизайн, функціонал, енерговитрата
Недостатки:поки не помітив :)"	uk
Духовые шкафы	10696569	7499	1140680	5	"Дуже задоволений даною духовкою. Випікав вже кілька страв, і нічого не підгоріло. Загалом раджу! Ціна дуже прийнятна як на такого виробника.
Достоинства:Інтуітивне керування, почав користуватись, навіть інструкц не читав.
Недостатки:Недоліки не виявлені. Лише дитина постійно крутить вмикачі, та із цим справляється захист."	uk
Духовые шкафы	8938934	7499	1140680	5	"Чудова шафа! За ті 10 днів, що вона стоїть, вже спробували випічку різного роду (хліб, піца, різні коржики), запікали м'ясо, овочі, сушили фрукти. Ще на черзі печеня в горщиках. Чудово справилася з усім. Дуже добре, що є таймер, випробували всі три види. Дуже просте управління, зрозуміла і доволі повна інструкція. Рекомендую!
Достоинства:це ж BOSCH!
Недостатки:не помітили"	uk
Духовые шкафы	8850168	7499	1140680	5	"Тільки пару днів як купили. Недоліків не помітили. Зручний годинник, таймер.
Перед використанням включити потрібно гриль, та прогрів щоб обгоріли тени, буквально пару хвилин буде запах, а далі все добре.
І беріть одразу засіб для нержавіючих виробів, бо дуже марка (лишаються сліди від пальців) верхня частина.
Достоинства:Німеччина. В комплекті 2 різних піддони, та металева сетка. Таймер, годинник...
Недостатки:Лишаються плями від пальців на верхній сріблястій частині."	uk
Духовые шкафы	24997015	9199	347255	5	"за таку ціну просто супер!
Достоинства:запікаю просто супер, все рівномірно, нічого не пригорає, легко миється, доставка на висоті, за таку ціну просто мрія!!!
Недостатки:не виявлено"	uk
Духовые шкафы	24982199	9199	347255	5	"Чудова якість за притомну ціну.
Достоинства:Містка, багатофункціональна, продуманий дизайн.
Недостатки:Не виявила."	uk
Духовые шкафы	23754433	9199	347255	5	"Користуємось півтора тижні даною духовкою, запікає просто супер, все подобається. Замовляли на Розетці, доставили швидко і в обговорені терміни. Країна-виробник - Італія, що не може не радувати. В комплекті є два дека. Плюс Електролюкс повернув грошi по акцiї, для цього треба зареєструватись на спеціальному сайті. Тому раджу всім для придбання.
Достоинства:Зроблено в Італії, 2 дека в комплекті, скло знімається, зручно мити
Недостатки:Не виявлено"	uk
Духовые шкафы	22693169	9199	347255	5	"За такі кошти прекрасний варіант з великою функціональністю, прекрасний варіант для ваших кулінарних фантазій. Дуже вдячний розетці за бистру доставку!
Достоинства:Велика функціональність
Недостатки:не виявив"	uk
Духовые шкафы	20792226	9199	347255	5	гарна духовка, але через нестандартну ширину може бути проблемою докупити додаткове деко	uk
Духовые шкафы	18175376	9199	347255	5	"Довго шукала, довго вибирала, але як казала Проня Прокопівна :""Сидела, сидела так выседилаж"" так і я знайшла те що щукала.
Достоинства:Велика 74 л. красива і дуже чудово випікає
Недостатки:немає"	uk
Духовые шкафы	18165092	9199	347255	5	"Всі режими та функції працюють відмінно
Достоинства:Стильно,функціонально і взагалі дуже хороша духова шафа
Недостатки:поки не має"	uk
Духовые шкафы	16475818	9199	347255	5	"Мною нещодавно була придбана саме така модель! Товар направде дуже хорошої якості, комплектації та дизайну. Сам дизайн виглядає акуратно, виконаний з нержавійки! Функції практично такі самі як у кухонних пароконвектоматах але це версія домашня тому різниця є. Комплектуючі машини знімаються легко, миття не займає багато часу. Поємність духової печі достатня щоб приготувати пару страв одночасно, дуже зручно спостерігати за ступенем готовності страви так як внутрішнє освітлення зроблено добре все чудово видно, тому не потрібно відкривати за кожним разом і перевіряти готовність.
Достоинства:Хороша ціна, простота у використанні, надійність.
Недостатки:Не виявлено"	uk
Духовые шкафы	16348915	9199	347255	5	"На мій погляд духовка варта уваги !!!!
Перше, що мені сподобалося, так це дизайн. Стильний сріблястий з чорним колір. Найголовніше, що на панелі не залишаються відбитки пальців, як на інших духовках з нержавіючої сталі. Виглядає це дорого.
Друге це утоплювані ручки, реально зручно, по-перше, мити, а по-друге, нічого не випирає, 
що дуже сподобалося, досить відстебнути дві прищіпки і скло легко знімається.
До речі всього 2 скла, замість 3х. Сказати, що дверка при випічці сильно гаряча-ні, але все ж, якщо є маленькі діти, то краще їх до працюючої духовці не підпускати.
Достоинства:Дизайн, Комплектація, Зручність експлуатації.
Недостатки:Недоліки непомітні, порівняно з переваги!!!"	uk
Духовые шкафы	16345478	9199	347255	5	"Духовка варта уваги мені сподобалась всі необходні функції присутні
Достоинства:Ціна
Недостатки:Не виявив"	uk
Духовые шкафы	16105110	9199	347255	5	"Великий обєм, ручки ховаються, проста в управлінні, 7 основних програм вистачає на всі потреби, можна встановити тривалість приготування, або таймер.
У комплект поставки входить решітка, защіпка для захисту від дітей. Поверхня досить легко миється. Внутрішнє скло кріпиться на дві засувки внизу, що дозволяє його знімати і мити.
Покупкою задоволений.
Достоинства:Стильний дизайн, поверхня легко миється, простота в управлінні.
Недостатки:Немає."	uk
Духовые шкафы	16103388	9199	347255	5	"Я мама двох чудових діток,і дуже люблю їх радувати випічкою.А ось чоловік завжди експерементує з м`ясними стравами.Так як газу в нас немає ,ми з обережністю поставилися до вибору електричної духовки.Зараз з теперішніми технологіями стало легше вибирати техніку.Ми прочитали в інтернеті,і остановились на духовці electrolux EOB 53410 AX .Дууже сподобався дизайн,все зроблено по сучасному.Є вентилятор ,гриль саме так як ми й хотіли.Дуже легко та зручно нею користуватись.Дверці відкидні,вмістка,і під нашу кухню якраз.Випікається все рівномірно та дуже смачно,при 8 режимах можна пекти що завгодно.Економна та безшумна.Мить взагалі легко,добре що знімаються решітки і витягується скло.І внизу є місце для води ,щоб робити парову очистку.Ми з чоловіком взахваті від духовки і рекомендуємо всім.
Достоинства:Дуже проста та зручна в роботі,є г

Дуже проста та зручна в роботі,відповідає своій ціні!!!
Недостатки:Для мене немає"	uk
Духовые шкафы	15814736	9199	347255	5	Гарна якість ....Користуюсь задоволена....	uk
Духовые шкафы	13917880	9199	347255	4	"Користуюся вже біля року, пока не підводила.
Достоинства:Ціна, якість."	uk
Духовые шкафы	8091057	9199	347255	3	"Не розумію чому про клас енергоефективності ніхто досі не писав. Загалом задоволений духовкою.
Достоинства:Випікає добре і швидко.
Недостатки:Перед першим включенням, миючи духовку, помітив що панель, яка прикриває вентилятор в середині, тримається тільки на 3 болтах, 1 був не прикручений. Коли докручував всі болти - жоден не докрутив до кінця, різьба в духовці зірвана.
В комплекті духовки не було 4 самонарізів, якими фіксують духовку."	uk
Духовые шкафы	17552069	10499	4251847	5	Дуже хороша духовка, гарний дизайн, швидке і смачне приготування їжі. Рекомендую!	uk
Духовые шкафы	25017071	10499	4251847	4	"Замовила та отримала перед новим роком. Духовка хороша, хоча випічка трохи підгоряє у місці біля вентилятора. Але на духовку не грішу - мабуть ще сама не розібралась у її функціях.
Достоинства:За нормальну ціну - хороша духова шафа
Недостатки:Ближче до вентилятора - випічка підгоряє (сирна запіканка). Ну надіюсь, що ще підберу правильну програму."	uk
Духовые шкафы	16105537	10499	4251847	5	"Хочете таку духову шафу, щоб смачно готувала і вірно служила довгі роки? І до того ж коштувала недорого. Ця духова шафуа відповідає всім цим вимогам.
У нас чорна глянцева кухня, і ця духовка неймовірно органічно вписалася в загальну картину! Навіть ручка на дверцятах духовки відмінно поєднується з ручками на дверцятах шафи. Дверцята відкривається легко, і закривається м'яко. Є таймер і електронний годинник, містить 9 програм,і гучний сигнал.
Достоинства:Просто,без лишніх деталів, ідеально.
Недостатки:немає"	uk
Духовые шкафы	14937679	6399	6139731	5	"нормальна духовка
Достоинства:за рахунок обдуву, подвійне скло гріється не більше ніж потрійне"	uk
Духовые шкафы	22061673	10499	3919704	5	"Доставили після попереднього дзвінка, занос в квартиру (18поверх) безкоштовно. Сервіс і доставка - відмінно. Духовна шафа відповідає заявленими характеристикам.
Достоинства:виглядає якісно
Недостатки:Нема"	uk
Духовые шкафы	15895005	4399	191027	5	"Ще не тестували, лише переглянули чи все є в наявності і не знайшли електрошнура до духової шафи. Він до не йде у наборі? Як її приєднати до електромережі?
Достоинства:Гарний дизайн
Недостатки:Ще не виявили"	uk
Духовые шкафы	19770842	4399	191027	4	21.40. Тільки привезли. Лише зняв коробку. Дуже класно виглядає. Вписується в наш інтер'єр. Як працює поки не знаємо. Чекаємо майстра на підключку і встановлення. Але один мінус уже є. На задній панелі і зверху вм'ятина. Її впринципі при монтажі видно не буде і сподіваюсь на роботу воно впливати не буде....	uk
Духовые шкафы	18606906	4399	191027	4	"Поки ще не користувались....зовнішній вигляд подобається...здивувались що нема шнура,але це була моя неуважність,не звернула уваги при замовленні що шнур в комплект не входить...
Достоинства:Гарний дизайн,чудово впишеться в будь-який інтерєр...
Недостатки:Не виявлено"	uk
Духовые шкафы	18068456	4399	191027	1	"Доброго дня. Після третього використання духова шафа розширилась на 1 см,( її внутрішні розміри в холодному стані 42 см, а стала 43см) тим самим не тримається нормально деко, майже випадає. Духовка буда придбана 19 днів тому, смочатку все було чудово, але тепер не уявляю як взагалі в ній щось готувати((
Достоинства:Гарний вигляд, але все ж готувати в ній тепер не можливо!
Недостатки:Розширились стінки духовки в нагрітому стані , деко майже провалилось("	uk
